,v1_name,v1_affect,v2_name,v2_affect,condition
173,d:/optilab/synchrony/data/videoACCEDE01893.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01188.mp4,highV_highA,same_affect_diff_name
174,d:/optilab/synchrony/data/videoACCEDE00060.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01044.mp4,highV_highA,same_affect_diff_name
175,d:/optilab/synchrony/data/videoACCEDE08985.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01373.mp4,highV_highA,same_affect_diff_name
176,d:/optilab/synchrony/data/videoACCEDE01044.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE00951.mp4,highV_highA,same_affect_diff_name
177,d:/optilab/synchrony/data/videoACCEDE07077.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE07077.mp4,highV_highA,same_name_same_affect
178,d:/optilab/synchrony/data/videoACCEDE01855.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01891.mp4,highV_lowA,diff_name_diff_affect
179,d:/optilab/synchrony/data/videoACCEDE01623.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE03370.mp4,highV_highA,same_affect_diff_name
180,d:/optilab/synchrony/data/videoACCEDE01890.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01890.mp4,highV_highA,same_name_same_affect
181,d:/optilab/synchrony/data/videoACCEDE05330.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE05330.mp4,highV_highA,same_name_same_affect
182,d:/optilab/synchrony/data/videoACCEDE00317.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE00317.mp4,highV_highA,same_name_same_affect
183,d:/optilab/synchrony/data/videoACCEDE07174.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE07174.mp4,highV_highA,same_name_same_affect
184,d:/optilab/synchrony/data/videoACCEDE03981.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE09796.mp4,highV_lowA,diff_name_diff_affect
185,d:/optilab/synchrony/data/videoACCEDE03553.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE03647.mp4,lowV_highA,diff_name_diff_affect
186,d:/optilab/synchrony/data/videoACCEDE02029.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE02029.mp4,highV_highA,same_name_same_affect
187,d:/optilab/synchrony/data/videoACCEDE00498.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE04254.mp4,highV_lowA,diff_name_diff_affect
188,d:/optilab/synchrony/data/videoACCEDE09205.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE07439.mp4,highV_highA,same_affect_diff_name
189,d:/optilab/synchrony/data/videoACCEDE07066.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE07066.mp4,highV_highA,same_name_same_affect
190,d:/optilab/synchrony/data/videoACCEDE02943.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE02943.mp4,highV_highA,same_name_same_affect
191,d:/optilab/synchrony/data/videoACCEDE03643.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE00227.mp4,highV_highA,same_affect_diff_name
192,d:/optilab/synchrony/data/videoACCEDE07445.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE00991.mp4,highV_lowA,diff_name_diff_affect
193,d:/optilab/synchrony/data/videoACCEDE06111.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE06111.mp4,highV_highA,same_name_same_affect
194,d:/optilab/synchrony/data/videoACCEDE09048.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE04177.mp4,highV_lowA,diff_name_diff_affect
195,d:/optilab/synchrony/data/videoACCEDE07274.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE01272.mp4,lowV_highA,diff_name_diff_affect
196,d:/optilab/synchrony/data/videoACCEDE06751.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE06751.mp4,highV_highA,same_name_same_affect
197,d:/optilab/synchrony/data/videoACCEDE04390.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE04940.mp4,lowV_lowA,diff_name_diff_affect
198,d:/optilab/synchrony/data/videoACCEDE00227.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE00227.mp4,highV_highA,same_name_same_affect
199,d:/optilab/synchrony/data/videoACCEDE03985.mp4,highV_highA,d:/optilab/synchrony/data/videoACCEDE03985.mp4,highV_highA,same_name_same_affect
200,d:/optilab/synchrony/data/videoACCEDE01175.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06525.mp4,highV_lowA,same_affect_diff_name
201,d:/optilab/synchrony/data/videoACCEDE00385.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09799.mp4,highV_lowA,same_affect_diff_name
202,d:/optilab/synchrony/data/videoACCEDE00356.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03464.mp4,lowV_lowA,diff_name_diff_affect
203,d:/optilab/synchrony/data/videoACCEDE00189.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00189.mp4,highV_lowA,same_name_same_affect
204,d:/optilab/synchrony/data/videoACCEDE06672.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05257.mp4,highV_lowA,same_affect_diff_name
205,d:/optilab/synchrony/data/videoACCEDE00776.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04913.mp4,lowV_lowA,diff_name_diff_affect
206,d:/optilab/synchrony/data/videoACCEDE09798.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02104.mp4,lowV_highA,diff_name_diff_affect
207,d:/optilab/synchrony/data/videoACCEDE00159.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01091.mp4,highV_lowA,same_affect_diff_name
208,d:/optilab/synchrony/data/videoACCEDE08583.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04513.mp4,highV_lowA,same_affect_diff_name
209,d:/optilab/synchrony/data/videoACCEDE04076.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00171.mp4,highV_lowA,same_affect_diff_name
210,d:/optilab/synchrony/data/videoACCEDE03492.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02570.mp4,lowV_lowA,diff_name_diff_affect
211,d:/optilab/synchrony/data/videoACCEDE05359.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05374.mp4,highV_lowA,same_affect_diff_name
212,d:/optilab/synchrony/data/videoACCEDE08491.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07999.mp4,lowV_lowA,diff_name_diff_affect
213,d:/optilab/synchrony/data/videoACCEDE05223.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07091.mp4,highV_highA,diff_name_diff_affect
214,d:/optilab/synchrony/data/videoACCEDE01762.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07763.mp4,lowV_highA,diff_name_diff_affect
215,d:/optilab/synchrony/data/videoACCEDE05820.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05820.mp4,highV_lowA,same_name_same_affect
216,d:/optilab/synchrony/data/videoACCEDE07453.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02763.mp4,highV_highA,diff_name_diff_affect
217,d:/optilab/synchrony/data/videoACCEDE01375.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07409.mp4,highV_lowA,same_affect_diff_name
218,d:/optilab/synchrony/data/videoACCEDE01340.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01340.mp4,highV_lowA,same_name_same_affect
219,d:/optilab/synchrony/data/videoACCEDE01174.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06672.mp4,highV_lowA,same_affect_diff_name
220,d:/optilab/synchrony/data/videoACCEDE00535.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01212.mp4,highV_highA,diff_name_diff_affect
221,d:/optilab/synchrony/data/videoACCEDE03822.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03255.mp4,lowV_lowA,diff_name_diff_affect
222,d:/optilab/synchrony/data/videoACCEDE04318.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07915.mp4,highV_lowA,same_affect_diff_name
223,d:/optilab/synchrony/data/videoACCEDE00724.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00724.mp4,highV_lowA,same_name_same_affect
224,d:/optilab/synchrony/data/videoACCEDE05393.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05393.mp4,highV_lowA,same_name_same_affect
225,d:/optilab/synchrony/data/videoACCEDE07041.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE08523.mp4,highV_lowA,same_affect_diff_name
226,d:/optilab/synchrony/data/videoACCEDE09372.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07128.mp4,highV_lowA,same_affect_diff_name
227,d:/optilab/synchrony/data/videoACCEDE00991.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09048.mp4,highV_highA,diff_name_diff_affect
228,d:/optilab/synchrony/data/videoACCEDE00167.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03117.mp4,lowV_highA,diff_name_diff_affect
229,d:/optilab/synchrony/data/videoACCEDE05832.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02534.mp4,lowV_highA,diff_name_diff_affect
230,d:/optilab/synchrony/data/videoACCEDE06543.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09628.mp4,highV_lowA,same_affect_diff_name
231,d:/optilab/synchrony/data/videoACCEDE01551.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00580.mp4,lowV_highA,diff_name_diff_affect
232,d:/optilab/synchrony/data/videoACCEDE01492.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04431.mp4,highV_lowA,same_affect_diff_name
233,d:/optilab/synchrony/data/videoACCEDE00223.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00223.mp4,highV_lowA,same_name_same_affect
234,d:/optilab/synchrony/data/videoACCEDE06621.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03747.mp4,lowV_highA,diff_name_diff_affect
235,d:/optilab/synchrony/data/videoACCEDE07915.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07224.mp4,lowV_highA,diff_name_diff_affect
236,d:/optilab/synchrony/data/videoACCEDE09031.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05362.mp4,highV_lowA,same_affect_diff_name
237,d:/optilab/synchrony/data/videoACCEDE04243.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03618.mp4,lowV_lowA,diff_name_diff_affect
238,d:/optilab/synchrony/data/videoACCEDE09629.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06752.mp4,highV_lowA,same_affect_diff_name
239,d:/optilab/synchrony/data/videoACCEDE00344.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06742.mp4,highV_highA,diff_name_diff_affect
240,d:/optilab/synchrony/data/videoACCEDE09628.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02487.mp4,lowV_highA,diff_name_diff_affect
241,d:/optilab/synchrony/data/videoACCEDE09480.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07243.mp4,highV_lowA,same_affect_diff_name
242,d:/optilab/synchrony/data/videoACCEDE07930.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07930.mp4,highV_lowA,same_name_same_affect
243,d:/optilab/synchrony/data/videoACCEDE04177.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04177.mp4,highV_lowA,same_name_same_affect
244,d:/optilab/synchrony/data/videoACCEDE05379.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04437.mp4,highV_lowA,same_affect_diff_name
245,d:/optilab/synchrony/data/videoACCEDE01091.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07831.mp4,lowV_lowA,diff_name_diff_affect
246,d:/optilab/synchrony/data/videoACCEDE01822.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07674.mp4,lowV_highA,diff_name_diff_affect
247,d:/optilab/synchrony/data/videoACCEDE01891.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03492.mp4,highV_lowA,same_affect_diff_name
248,d:/optilab/synchrony/data/videoACCEDE09207.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05218.mp4,highV_lowA,same_affect_diff_name
249,d:/optilab/synchrony/data/videoACCEDE00387.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01389.mp4,lowV_highA,diff_name_diff_affect
250,d:/optilab/synchrony/data/videoACCEDE05257.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09486.mp4,lowV_lowA,diff_name_diff_affect
251,d:/optilab/synchrony/data/videoACCEDE00495.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00495.mp4,highV_lowA,same_name_same_affect
252,d:/optilab/synchrony/data/videoACCEDE07478.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07478.mp4,highV_lowA,same_name_same_affect
253,d:/optilab/synchrony/data/videoACCEDE01179.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07369.mp4,highV_lowA,same_affect_diff_name
254,d:/optilab/synchrony/data/videoACCEDE05073.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01379.mp4,highV_lowA,same_affect_diff_name
255,d:/optilab/synchrony/data/videoACCEDE01378.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06458.mp4,highV_lowA,same_affect_diff_name
256,d:/optilab/synchrony/data/videoACCEDE01361.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01886.mp4,highV_lowA,same_affect_diff_name
257,d:/optilab/synchrony/data/videoACCEDE00842.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07117.mp4,highV_highA,diff_name_diff_affect
258,d:/optilab/synchrony/data/videoACCEDE00721.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00721.mp4,highV_lowA,same_name_same_affect
259,d:/optilab/synchrony/data/videoACCEDE04316.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04316.mp4,highV_lowA,same_name_same_affect
260,d:/optilab/synchrony/data/videoACCEDE09093.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09093.mp4,highV_lowA,same_name_same_affect
261,d:/optilab/synchrony/data/videoACCEDE07369.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07369.mp4,highV_lowA,same_name_same_affect
262,d:/optilab/synchrony/data/videoACCEDE00725.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04751.mp4,lowV_lowA,diff_name_diff_affect
263,d:/optilab/synchrony/data/videoACCEDE00248.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00248.mp4,highV_lowA,same_name_same_affect
264,d:/optilab/synchrony/data/videoACCEDE03800.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01088.mp4,highV_lowA,same_affect_diff_name
265,d:/optilab/synchrony/data/videoACCEDE01823.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01823.mp4,highV_lowA,same_name_same_affect
266,d:/optilab/synchrony/data/videoACCEDE04466.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00513.mp4,lowV_lowA,diff_name_diff_affect
267,d:/optilab/synchrony/data/videoACCEDE09607.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06902.mp4,lowV_lowA,diff_name_diff_affect
268,d:/optilab/synchrony/data/videoACCEDE02641.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02641.mp4,highV_lowA,same_name_same_affect
269,d:/optilab/synchrony/data/videoACCEDE01372.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06333.mp4,lowV_highA,diff_name_diff_affect
270,d:/optilab/synchrony/data/videoACCEDE08582.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00557.mp4,highV_highA,diff_name_diff_affect
271,d:/optilab/synchrony/data/videoACCEDE01090.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00542.mp4,highV_lowA,same_affect_diff_name
272,d:/optilab/synchrony/data/videoACCEDE05472.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04113.mp4,highV_lowA,same_affect_diff_name
273,d:/optilab/synchrony/data/videoACCEDE06458.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03019.mp4,lowV_highA,diff_name_diff_affect
274,d:/optilab/synchrony/data/videoACCEDE08152.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06722.mp4,highV_lowA,same_affect_diff_name
275,d:/optilab/synchrony/data/videoACCEDE00241.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00682.mp4,highV_lowA,same_affect_diff_name
276,d:/optilab/synchrony/data/videoACCEDE09333.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02666.mp4,lowV_lowA,diff_name_diff_affect
277,d:/optilab/synchrony/data/videoACCEDE05268.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00060.mp4,highV_highA,diff_name_diff_affect
278,d:/optilab/synchrony/data/videoACCEDE09210.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09210.mp4,highV_lowA,same_name_same_affect
279,d:/optilab/synchrony/data/videoACCEDE07251.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07581.mp4,lowV_highA,diff_name_diff_affect
280,d:/optilab/synchrony/data/videoACCEDE05224.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02450.mp4,lowV_highA,diff_name_diff_affect
281,d:/optilab/synchrony/data/videoACCEDE01875.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01875.mp4,highV_lowA,same_name_same_affect
282,d:/optilab/synchrony/data/videoACCEDE00249.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00249.mp4,highV_lowA,same_name_same_affect
283,d:/optilab/synchrony/data/videoACCEDE09026.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09026.mp4,highV_lowA,same_name_same_affect
284,d:/optilab/synchrony/data/videoACCEDE05264.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05264.mp4,highV_lowA,same_name_same_affect
285,d:/optilab/synchrony/data/videoACCEDE06424.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06424.mp4,highV_lowA,same_name_same_affect
286,d:/optilab/synchrony/data/videoACCEDE01545.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01362.mp4,highV_highA,diff_name_diff_affect
287,d:/optilab/synchrony/data/videoACCEDE04113.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02197.mp4,highV_lowA,same_affect_diff_name
288,d:/optilab/synchrony/data/videoACCEDE09312.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09104.mp4,highV_lowA,same_affect_diff_name
289,d:/optilab/synchrony/data/videoACCEDE01379.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01677.mp4,highV_lowA,same_affect_diff_name
290,d:/optilab/synchrony/data/videoACCEDE01356.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04962.mp4,lowV_lowA,diff_name_diff_affect
291,d:/optilab/synchrony/data/videoACCEDE06525.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00677.mp4,highV_lowA,same_affect_diff_name
292,d:/optilab/synchrony/data/videoACCEDE03916.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03916.mp4,highV_lowA,same_name_same_affect
293,d:/optilab/synchrony/data/videoACCEDE00386.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00106.mp4,highV_highA,diff_name_diff_affect
294,d:/optilab/synchrony/data/videoACCEDE04797.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04466.mp4,highV_lowA,same_affect_diff_name
295,d:/optilab/synchrony/data/videoACCEDE07243.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07243.mp4,highV_lowA,same_name_same_affect
296,d:/optilab/synchrony/data/videoACCEDE08523.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE08523.mp4,highV_lowA,same_name_same_affect
297,d:/optilab/synchrony/data/videoACCEDE03879.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00237.mp4,highV_lowA,same_affect_diff_name
298,d:/optilab/synchrony/data/videoACCEDE04035.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04035.mp4,highV_lowA,same_name_same_affect
299,d:/optilab/synchrony/data/videoACCEDE00775.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05605.mp4,lowV_highA,diff_name_diff_affect
300,d:/optilab/synchrony/data/videoACCEDE08323.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05472.mp4,highV_lowA,same_affect_diff_name
301,d:/optilab/synchrony/data/videoACCEDE02621.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01545.mp4,highV_lowA,same_affect_diff_name
302,d:/optilab/synchrony/data/videoACCEDE02638.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02638.mp4,highV_lowA,same_name_same_affect
303,d:/optilab/synchrony/data/videoACCEDE07099.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09797.mp4,highV_lowA,same_affect_diff_name
304,d:/optilab/synchrony/data/videoACCEDE07409.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01452.mp4,highV_lowA,same_affect_diff_name
305,d:/optilab/synchrony/data/videoACCEDE07250.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07250.mp4,highV_lowA,same_name_same_affect
306,d:/optilab/synchrony/data/videoACCEDE06391.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02880.mp4,lowV_highA,diff_name_diff_affect
307,d:/optilab/synchrony/data/videoACCEDE07390.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07390.mp4,highV_lowA,same_name_same_affect
308,d:/optilab/synchrony/data/videoACCEDE00539.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00539.mp4,highV_lowA,same_name_same_affect
309,d:/optilab/synchrony/data/videoACCEDE01821.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01821.mp4,highV_lowA,same_name_same_affect
310,d:/optilab/synchrony/data/videoACCEDE06541.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01854.mp4,highV_highA,diff_name_diff_affect
311,d:/optilab/synchrony/data/videoACCEDE01892.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02868.mp4,lowV_lowA,diff_name_diff_affect
312,d:/optilab/synchrony/data/videoACCEDE01196.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04956.mp4,highV_lowA,same_affect_diff_name
313,d:/optilab/synchrony/data/videoACCEDE00319.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00319.mp4,highV_lowA,same_name_same_affect
314,d:/optilab/synchrony/data/videoACCEDE08699.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04857.mp4,lowV_lowA,diff_name_diff_affect
315,d:/optilab/synchrony/data/videoACCEDE04314.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04314.mp4,highV_lowA,same_name_same_affect
316,d:/optilab/synchrony/data/videoACCEDE02158.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04390.mp4,highV_highA,diff_name_diff_affect
317,d:/optilab/synchrony/data/videoACCEDE06318.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05469.mp4,highV_highA,diff_name_diff_affect
318,d:/optilab/synchrony/data/videoACCEDE01159.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE07985.mp4,highV_lowA,same_affect_diff_name
319,d:/optilab/synchrony/data/videoACCEDE05864.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05864.mp4,highV_lowA,same_name_same_affect
320,d:/optilab/synchrony/data/videoACCEDE02735.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05318.mp4,lowV_lowA,diff_name_diff_affect
321,d:/optilab/synchrony/data/videoACCEDE01363.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09205.mp4,highV_highA,diff_name_diff_affect
322,d:/optilab/synchrony/data/videoACCEDE04513.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09786.mp4,highV_lowA,same_affect_diff_name
323,d:/optilab/synchrony/data/videoACCEDE09799.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00776.mp4,highV_lowA,same_affect_diff_name
324,d:/optilab/synchrony/data/videoACCEDE01543.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05268.mp4,highV_lowA,same_affect_diff_name
325,d:/optilab/synchrony/data/videoACCEDE01294.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06509.mp4,highV_highA,diff_name_diff_affect
326,d:/optilab/synchrony/data/videoACCEDE09226.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE01294.mp4,highV_lowA,same_affect_diff_name
327,d:/optilab/synchrony/data/videoACCEDE02197.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE02197.mp4,highV_lowA,same_name_same_affect
328,d:/optilab/synchrony/data/videoACCEDE03629.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03629.mp4,highV_lowA,same_name_same_affect
329,d:/optilab/synchrony/data/videoACCEDE06381.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE03879.mp4,highV_lowA,same_affect_diff_name
330,d:/optilab/synchrony/data/videoACCEDE01742.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00496.mp4,highV_highA,diff_name_diff_affect
331,d:/optilab/synchrony/data/videoACCEDE00682.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09312.mp4,highV_lowA,same_affect_diff_name
332,d:/optilab/synchrony/data/videoACCEDE07128.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06541.mp4,highV_lowA,same_affect_diff_name
333,d:/optilab/synchrony/data/videoACCEDE00266.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00184.mp4,highV_lowA,same_affect_diff_name
334,d:/optilab/synchrony/data/videoACCEDE06722.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04844.mp4,lowV_highA,diff_name_diff_affect
335,d:/optilab/synchrony/data/videoACCEDE09104.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04318.mp4,highV_lowA,same_affect_diff_name
336,d:/optilab/synchrony/data/videoACCEDE04956.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE08798.mp4,highV_highA,diff_name_diff_affect
337,d:/optilab/synchrony/data/videoACCEDE05362.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04304.mp4,highV_lowA,same_affect_diff_name
338,d:/optilab/synchrony/data/videoACCEDE06646.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE06646.mp4,highV_lowA,same_name_same_affect
339,d:/optilab/synchrony/data/videoACCEDE02204.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE09279.mp4,highV_lowA,same_affect_diff_name
340,d:/optilab/synchrony/data/videoACCEDE09385.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE05461.mp4,highV_lowA,same_affect_diff_name
341,d:/optilab/synchrony/data/videoACCEDE04804.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE00725.mp4,highV_lowA,same_affect_diff_name
342,d:/optilab/synchrony/data/videoACCEDE04996.mp4,highV_lowA,d:/optilab/synchrony/data/videoACCEDE04996.mp4,highV_lowA,same_name_same_affect
